sector,indicator,country,year,variable,value,unit,label
Waste,Waste generation (per capita),MX,2016,CTI scenario,0.3956500222902353,t waste / cap,
Waste,Waste generation (per capita),MX,2017,CTI scenario,0.3979996144064016,t waste / cap,
Waste,Waste generation (per capita),MX,2018,CTI scenario,0.40036315972059994,t waste / cap,
Waste,Waste generation (per capita),MX,2019,CTI scenario,0.4027407410947592,t waste / cap,
Waste,Waste generation (per capita),MX,2020,CTI scenario,0.4051324418828892,t waste / cap,
Waste,Waste generation (per capita),MX,2021,CTI scenario,0.40753143940607706,t waste / cap,
Waste,Waste generation (per capita),MX,2022,CTI scenario,0.4099446426272572,t waste / cap,
Waste,Waste generation (per capita),MX,2023,CTI scenario,0.4123721356656725,t waste / cap,
Waste,Waste generation (per capita),MX,2024,CTI scenario,0.4148140031386794,t waste / cap,
Waste,Waste generation (per capita),MX,2025,CTI scenario,0.41727033016469656,t waste / cap,
Waste,Waste generation (per capita),MX,2026,CTI scenario,0.4196960802528574,t waste / cap,
Waste,Waste generation (per capita),MX,2027,CTI scenario,0.4221359321428113,t waste / cap,
Waste,Waste generation (per capita),MX,2028,CTI scenario,0.4245899678136605,t waste / cap,
Waste,Waste generation (per capita),MX,2029,CTI scenario,0.4270582697210825,t waste / cap,
Waste,Waste generation (per capita),MX,2030,CTI scenario,0.4295409208001008,t waste / cap,
Waste,Waste generation (per capita),US,2005,CTI scenario,0.7657301015961305,t waste / cap,
Waste,Waste generation (per capita),US,2010,CTI scenario,0.7250081971648952,t waste / cap,
Waste,Waste generation (per capita),US,2011,CTI scenario,0.7197281232036487,t waste / cap,
Waste,Waste generation (per capita),US,2012,CTI scenario,0.7159780002820477,t waste / cap,
Waste,Waste generation (per capita),US,2013,CTI scenario,0.7194255790233103,t waste / cap,
Waste,Waste generation (per capita),US,2014,CTI scenario,0.7235486349623679,t waste / cap,
Waste,Waste generation (per capita),US,2015,CTI scenario,0.7196507380892418,t waste / cap,
Waste,Waste generation (per capita),US,2016,CTI scenario,0.7208749840249733,t waste / cap,
Waste,Waste generation (per capita),US,2017,CTI scenario,0.7213581190255276,t waste / cap,
Waste,Waste generation (per capita),US,2018,CTI scenario,0.720627947046581,t waste / cap,
Waste,Waste generation (per capita),US,2019,CTI scenario,0.7209536833656941,t waste / cap,
Waste,Waste generation (per capita),US,2020,CTI scenario,0.7209799164792675,t waste / cap,
Waste,Waste generation (per capita),US,2021,CTI scenario,0.7208538489638475,t waste / cap,
Waste,Waste generation (per capita),US,2022,CTI scenario,0.7209291496029363,t waste / cap,
Waste,Waste generation (per capita),US,2023,CTI scenario,0.7209209716820171,t waste / cap,
Waste,Waste generation (per capita),US,2024,CTI scenario,0.720901323416267,t waste / cap,
Waste,Waste generation (per capita),US,2025,CTI scenario,0.7209171482337401,t waste / cap,
Waste,Waste generation (per capita),US,2026,CTI scenario,0.7209131477773414,t waste / cap,
Waste,Waste generation (per capita),US,2027,CTI scenario,0.7209105398091161,t waste / cap,
Waste,Waste generation (per capita),US,2028,CTI scenario,0.7209136119400658,t waste / cap,
Waste,Waste generation (per capita),US,2029,CTI scenario,0.7209124331755077,t waste / cap,
Waste,Waste generation (per capita),US,2030,CTI scenario,0.7209121949748966,t waste / cap,
Waste,Waste generation (per capita),BR,2005,CTI scenario,0.3452890740833911,t waste / cap,
Waste,Waste generation (per capita),BR,2010,CTI scenario,0.3611445041264147,t waste / cap,
Waste,Waste generation (per capita),BR,2011,CTI scenario,0.3633092112756166,t waste / cap,
Waste,Waste generation (per capita),BR,2012,CTI scenario,0.36390946870869706,t waste / cap,
Waste,Waste generation (per capita),BR,2013,CTI scenario,0.36603210288906796,t waste / cap,
Waste,Waste generation (per capita),BR,2014,CTI scenario,0.3651805437539269,t waste / cap,
Waste,Waste generation (per capita),BR,2015,CTI scenario,0.3684939472825487,t waste / cap,
Waste,Waste generation (per capita),BR,2016,CTI scenario,0.3716026517133281,t waste / cap,
Waste,Waste generation (per capita),BR,2017,CTI scenario,0.3745061367102822,t waste / cap,
Waste,Waste generation (per capita),BR,2018,CTI scenario,0.3776776784244499,t waste / cap,
Waste,Waste generation (per capita),BR,2019,CTI scenario,0.3808811914918182,t waste / cap,
Waste,Waste generation (per capita),BR,2020,CTI scenario,0.3841169605880913,t waste / cap,
Waste,Waste generation (per capita),BR,2021,CTI scenario,0.38791707390537816,t waste / cap,
Waste,Waste generation (per capita),BR,2022,CTI scenario,0.3917570328604468,t waste / cap,
Waste,Waste generation (per capita),BR,2023,CTI scenario,0.3956372551273744,t waste / cap,
Waste,Waste generation (per capita),BR,2024,CTI scenario,0.39907512664479694,t waste / cap,
Waste,Waste generation (per capita),BR,2025,CTI scenario,0.4030345880989015,t waste / cap,
Waste,Waste generation (per capita),BR,2026,CTI scenario,0.4070355666177933,t waste / cap,
Waste,Waste generation (per capita),BR,2027,CTI scenario,0.4110784980074667,t waste / cap,
Waste,Waste generation (per capita),BR,2028,CTI scenario,0.4151638227654127,t waste / cap,
Waste,Waste generation (per capita),BR,2029,CTI scenario,0.4192919861301936,t waste / cap,
Waste,Waste generation (per capita),BR,2030,CTI scenario,0.42371247955086894,t waste / cap,
Industry Cement,Cement emissions intensity,CN,2005,CTI scenario,717.2748599322754,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2010,CTI scenario,604.1261239939131,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2011,CTI scenario,608.4309595884102,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2012,CTI scenario,607.0548396673829,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2013,CTI scenario,604.7404364006455,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2014,CTI scenario,601.1867386117975,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2015,CTI scenario,594.6834422311842,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2016,CTI scenario,585.6460806991478,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2017,CTI scenario,580.1348338322917,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2018,CTI scenario,574.1915278620684,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2019,CTI scenario,568.7051196832157,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2020,CTI scenario,564.3420657253088,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2021,CTI scenario,559.6050474423677,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2022,CTI scenario,555.0731845760904,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2023,CTI scenario,549.9592862043467,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2024,CTI scenario,544.9396893751763,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2025,CTI scenario,540.2794511427371,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2026,CTI scenario,535.7965141313165,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2027,CTI scenario,531.1219055128437,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2028,CTI scenario,526.1977725010621,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2029,CTI scenario,521.108426013041,kg CO2 / t product,
Industry Cement,Cement emissions intensity,CN,2030,CTI scenario,516.0887475166243,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2005,CTI scenario,615.5870170978628,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2010,CTI scenario,594.2588179839132,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2011,CTI scenario,587.9713218677854,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2012,CTI scenario,589.0401640255443,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2013,CTI scenario,592.3949257760977,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2014,CTI scenario,588.0383074347429,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2015,CTI scenario,582.0475548056443,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2016,CTI scenario,574.3081449468788,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2017,CTI scenario,571.0863552218083,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2018,CTI scenario,567.3278168935054,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2019,CTI scenario,563.3723700941263,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2020,CTI scenario,558.5909090413211,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2021,CTI scenario,555.4260956537389,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2022,CTI scenario,552.8853759837941,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2023,CTI scenario,550.2109475225249,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2024,CTI scenario,547.1806260500226,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2025,CTI scenario,544.0468999136159,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2026,CTI scenario,541.9150168362954,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2027,CTI scenario,538.6690400790947,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2028,CTI scenario,535.8799491925905,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2029,CTI scenario,532.3831946623782,kg CO2 / t product,
Industry Cement,Cement emissions intensity,EU,2030,CTI scenario,529.1081403389667,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2005,CTI scenario,680.7554627591992,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2010,CTI scenario,629.8263850641557,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2011,CTI scenario,628.6387828617902,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2012,CTI scenario,615.935052342474,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2013,CTI scenario,616.289810284625,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2014,CTI scenario,607.7993354229695,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2015,CTI scenario,600.5498869619001,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2016,CTI scenario,600.0372456914079,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2017,CTI scenario,598.4946905348363,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2018,CTI scenario,597.680643440327,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2019,CTI scenario,595.7470673005574,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2020,CTI scenario,590.947515623169,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2021,CTI scenario,589.1603145035994,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2022,CTI scenario,587.4357509365402,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2023,CTI scenario,586.1795272687802,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2024,CTI scenario,585.3072006298851,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2025,CTI scenario,583.9986111958592,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2026,CTI scenario,582.5487711500997,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2027,CTI scenario,581.3903008698497,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2028,CTI scenario,580.0509841182879,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2029,CTI scenario,577.9897548030046,kg CO2 / t product,
Industry Cement,Cement emissions intensity,IN,2030,CTI scenario,575.723367702999,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2005,CTI scenario,669.9114237244488,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2010,CTI scenario,630.5951791633557,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2011,CTI scenario,623.6695314191203,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2012,CTI scenario,619.8056370630587,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2013,CTI scenario,619.3654982960659,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2014,CTI scenario,619.5326847070038,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2015,CTI scenario,619.3184926037272,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2016,CTI scenario,608.3030066240296,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2017,CTI scenario,601.0231213556698,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2018,CTI scenario,594.8813068625335,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2019,CTI scenario,590.2124568947901,kg CO2 / t product,
Industry Cement,Cement emissions intensity,MX,2020,CTI scenario,587.0947473511147,kg CO2 / t product,
